"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"8787","City Hotel",0,53,2016,"November",47,18,0,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","28","NULL",0,"Transient",75,0,0,"Check-Out","2016-11-20"
"8788","City Hotel",0,71,2016,"December",50,7,0,4,3,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Check-Out","2016-12-11"
"8789","Resort Hotel",1,116,2015,"August",35,23,2,4,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",149.4,0,1,"Canceled","2015-07-14"
"8790","City Hotel",1,290,2016,"December",49,1,1,3,2,0,0,"BB","SVK","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",86.7,0,0,"Canceled","2016-10-27"
"8791","City Hotel",0,74,2016,"May",21,15,2,2,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",132.6,0,1,"Check-Out","2016-05-19"
"8792","City Hotel",1,0,2016,"March",13,21,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",101,0,0,"No-Show","2016-03-21"
"8793","City Hotel",1,145,2017,"June",26,26,1,2,3,0,0,"HB","BRA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",189,0,0,"Canceled","2017-02-01"
"8794","City Hotel",0,48,2017,"March",13,26,1,0,2,0,0,"BB","AUT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",97.2,0,0,"Check-Out","2017-03-27"
"8795","City Hotel",0,108,2017,"April",17,24,1,2,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",108,0,1,"Check-Out","2017-04-27"
"8796","City Hotel",1,86,2016,"October",45,31,1,3,2,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.23,0,0,"Canceled","2016-08-06"
"8797","Resort Hotel",1,25,2016,"November",49,28,1,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","146","NULL",0,"Transient",32,0,0,"Canceled","2016-11-07"
"8798","Resort Hotel",0,4,2016,"February",9,27,2,6,1,0,0,"FB","PRT","Direct","Direct",0,1,1,"A","E",1,"No Deposit","NULL","NULL",0,"Transient",55,0,2,"Check-Out","2016-03-06"
"8799","Resort Hotel",0,24,2015,"November",47,21,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","342",0,"Transient-Party",32,0,0,"Check-Out","2015-11-22"
"8800","City Hotel",1,38,2017,"January",2,14,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"Non Refund","NULL","67",0,"Transient",75,0,0,"Canceled","2016-12-07"
"8801","City Hotel",0,0,2016,"February",6,6,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79,0,0,"Check-Out","2016-02-07"
"8802","City Hotel",1,135,2016,"August",35,23,0,5,1,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",94.5,0,1,"Canceled","2016-04-30"
"8803","City Hotel",1,233,2017,"June",25,23,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","20","NULL",0,"Transient",105,0,0,"Canceled","2017-04-21"
"8804","City Hotel",0,21,2016,"October",41,3,1,2,2,0,0,"SC","CN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",99.33,0,1,"Check-Out","2016-10-06"
"8805","City Hotel",1,61,2017,"February",5,3,0,2,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",79.2,0,1,"Canceled","2017-01-28"
"8806","Resort Hotel",0,17,2016,"February",9,26,1,2,2,0,0,"HB","ESP","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","196","NULL",0,"Transient-Party",56,0,0,"Check-Out","2016-02-29"
"8807","City Hotel",1,198,2016,"May",21,20,0,1,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",98,"Transient-Party",65,0,0,"Canceled","2016-05-18"
"8808","City Hotel",1,314,2017,"August",31,3,2,5,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,2,"Canceled","2016-11-24"
"8809","Resort Hotel",0,195,2017,"May",20,16,2,5,2,0,0,"HB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",115,0,1,"Check-Out","2017-05-23"
"8810","Resort Hotel",1,247,2015,"October",41,9,1,2,1,0,0,"FB","ESP","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","68","NULL",0,"Transient",19,0,0,"Canceled","2015-09-02"
"8811","City Hotel",0,24,2015,"September",38,19,1,1,1,0,0,"BB","JPN","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","7","NULL",0,"Group",87.78,0,2,"Check-Out","2015-09-21"
"8812","Resort Hotel",0,77,2015,"August",35,24,1,5,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",150.83,0,2,"Check-Out","2015-08-30"
"8813","City Hotel",1,478,2017,"August",32,8,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","229","NULL",0,"Transient",90,0,0,"Canceled","2017-07-04"
"8814","Resort Hotel",0,0,2016,"February",8,20,0,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","D",0,"No Deposit","NULL","NULL",0,"Transient",45,0,0,"Check-Out","2016-02-21"
"8815","City Hotel",1,79,2016,"August",35,26,2,2,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",120.6,0,0,"Canceled","2016-06-14"
"8816","City Hotel",1,72,2017,"February",7,13,1,5,2,0,0,"SC","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",74.8,0,2,"Canceled","2016-12-06"
"8817","City Hotel",0,65,2017,"January",2,12,0,2,2,0,0,"BB","DEU","Groups","TA/TO",0,0,0,"A","A",1,"No Deposit","NULL","366",0,"Transient-Party",75,0,0,"Check-Out","2017-01-14"
"8818","City Hotel",0,18,2016,"December",53,30,0,1,2,1,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","9","NULL",0,"Transient",158,0,1,"Check-Out","2016-12-31"
"8819","City Hotel",0,92,2016,"March",14,30,0,4,3,0,0,"SC","AUT","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","7","NULL",0,"Transient",78.54,0,1,"Check-Out","2016-04-03"
"8820","City Hotel",1,279,2016,"October",42,12,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","98","NULL",0,"Transient",110,0,0,"Canceled","2016-05-05"
"8821","City Hotel",1,286,2015,"July",31,30,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Contract",62,0,0,"Canceled","2015-01-01"
"8822","City Hotel",1,174,2017,"June",22,1,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","58","NULL",0,"Transient",100,0,0,"Canceled","2017-01-24"
"8823","Resort Hotel",0,18,2016,"August",35,27,2,4,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"C","C",1,"No Deposit","314","NULL",0,"Transient",212.53,1,0,"Check-Out","2016-09-02"
"8824","Resort Hotel",0,203,2016,"May",20,10,0,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","248","NULL",0,"Transient-Party",46,0,0,"Check-Out","2016-05-12"
"8825","City Hotel",1,301,2015,"August",33,14,0,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","6","NULL",0,"Transient-Party",101.5,0,0,"Canceled","2015-07-06"
"8826","City Hotel",0,4,2015,"September",38,15,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","75","NULL",0,"Transient",115,0,0,"Check-Out","2015-09-17"
"8827","Resort Hotel",0,33,2016,"August",36,28,2,4,2,0,0,"BB","CHE","Direct","Direct",0,0,0,"C","C",0,"No Deposit","250","NULL",0,"Transient",220.33,0,0,"Check-Out","2016-09-03"
"8828","City Hotel",1,35,2016,"October",44,28,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","28","NULL",0,"Transient",85,0,1,"No-Show","2016-10-28"
"8829","Resort Hotel",1,231,2016,"September",40,30,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","96","NULL",0,"Transient",57.6,0,0,"Canceled","2016-06-17"
"8830","City Hotel",1,25,2017,"March",11,16,0,3,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",128,0,0,"Canceled","2017-02-19"
"8831","City Hotel",0,275,2016,"December",53,28,0,4,2,0,0,"BB","AUT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",82.45,0,2,"Check-Out","2017-01-01"
"8832","Resort Hotel",0,2,2016,"June",24,5,1,0,3,1,0,"BB","CN","Online TA","TA/TO",0,0,0,"H","I",0,"No Deposit","NULL","NULL",0,"Transient",174,0,1,"Check-Out","2016-06-06"
"8833","City Hotel",0,1,2015,"October",40,2,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","19","NULL",0,"Transient-Party",100,0,0,"Check-Out","2015-10-04"
"8834","City Hotel",0,30,2016,"September",40,25,2,0,2,0,0,"BB","CHN","Online TA","TA/TO",0,0,0,"A","A",2,"No Deposit","9","NULL",0,"Transient",109.1,0,1,"Check-Out","2016-09-27"
"8835","City Hotel",1,185,2017,"June",22,1,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","58","NULL",11,"Transient",100,0,0,"Canceled","2017-01-24"
"8836","City Hotel",1,419,2016,"September",36,1,0,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","1","NULL",0,"Transient",62,0,0,"Canceled","2015-10-21"
"8837","City Hotel",1,56,2017,"March",12,21,0,3,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"Non Refund","86","NULL",0,"Transient",85,0,0,"Canceled","2017-01-24"
"8838","City Hotel",0,109,2017,"March",10,7,0,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","79","NULL",0,"Transient",63.36,0,0,"Check-Out","2017-03-09"
"8839","Resort Hotel",0,7,2015,"December",52,24,0,1,2,2,0,"Undefined","PRT","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250","NULL",0,"Transient",149,0,0,"Check-Out","2015-12-25"
"8840","City Hotel",1,11,2016,"November",45,5,0,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Canceled","2016-10-28"
"8841","Resort Hotel",0,159,2017,"July",27,4,2,6,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",127.5,0,2,"Check-Out","2017-07-12"
"8842","City Hotel",1,1,2016,"February",10,28,2,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","134","NULL",0,"Transient-Party",60,0,0,"Canceled","2016-02-27"
"8843","Resort Hotel",0,44,2016,"June",24,7,0,4,2,0,0,"BB","CN","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250","NULL",0,"Transient-Party",143,0,0,"Check-Out","2016-06-11"
"8844","City Hotel",0,1,2015,"September",36,4,0,1,2,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","6","NULL",0,"Transient-Party",108,0,0,"Check-Out","2015-09-05"
"8845","City Hotel",0,246,2017,"July",30,29,2,1,2,1,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",125.1,0,2,"Check-Out","2017-08-01"
"8846","City Hotel",1,56,2017,"February",5,1,0,3,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","29","NULL",0,"Transient",60,0,0,"Canceled","2016-12-07"
"8847","Resort Hotel",0,135,2017,"July",28,9,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40","NULL",0,"Contract",121.5,0,0,"Check-Out","2017-07-16"
"8848","City Hotel",0,13,2017,"February",6,6,1,1,1,0,0,"BB","ITA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",98,0,0,"Check-Out","2017-02-08"
"8849","City Hotel",1,116,2016,"February",10,28,2,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","134","NULL",0,"Transient-Party",61,0,0,"No-Show","2016-02-28"
"8850","Resort Hotel",1,195,2015,"September",37,8,2,5,2,1,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"D","D",0,"No Deposit","5","NULL",0,"Transient",71.55,0,1,"Canceled","2015-08-08"
"8851","City Hotel",1,104,2017,"May",20,15,1,2,1,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",160,0,0,"Canceled","2017-01-31"
"8852","Resort Hotel",0,4,2016,"August",32,4,1,3,2,0,1,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","240","NULL",0,"Transient",253.5,0,1,"Check-Out","2016-08-08"
"8853","City Hotel",0,14,2017,"May",18,3,0,2,1,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",140,0,2,"Check-Out","2017-05-05"
"8854","Resort Hotel",1,131,2016,"December",53,28,2,8,1,0,0,"Undefined","PRT","Direct","Direct",0,0,0,"E","E",0,"No Deposit","NULL","NULL",0,"Transient",96,0,2,"Canceled","2016-08-23"
"8855","Resort Hotel",1,33,2017,"February",7,14,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240","NULL",0,"Transient",68,0,2,"Canceled","2017-01-25"
"8856","City Hotel",0,90,2016,"April",17,21,0,3,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"A","A",2,"No Deposit","85","NULL",0,"Transient-Party",78.63,0,0,"Check-Out","2016-04-24"
"8857","Resort Hotel",0,3,2015,"December",51,17,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240","NULL",0,"Transient",54,1,1,"Check-Out","2015-12-18"
"8858","Resort Hotel",1,113,2016,"January",1,2,0,1,2,0,0,"HB","PRT","Groups","Direct",0,0,0,"A","A",0,"Non Refund","305","NULL",0,"Transient",72,0,0,"Canceled","2015-11-16"
"8859","City Hotel",0,265,2017,"July",29,17,1,3,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",120.6,0,1,"Check-Out","2017-07-21"
"8860","City Hotel",0,33,2016,"June",27,27,1,0,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,1,"Check-Out","2016-06-28"
"8861","City Hotel",0,305,2017,"July",30,26,0,3,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"B","A",1,"No Deposit","NULL","NULL",0,"Transient-Party",104.05,0,3,"Check-Out","2017-07-29"
"8862","City Hotel",0,38,2016,"July",30,19,0,2,3,0,0,"BB","AUT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",159.3,1,1,"Check-Out","2016-07-21"
"8863","City Hotel",0,6,2016,"March",13,21,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",101,1,1,"Check-Out","2016-03-24"
"8864","City Hotel",1,178,2016,"April",18,28,0,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"Non Refund","19","NULL",46,"Transient",110,0,0,"Canceled","2015-12-18"
"8865","City Hotel",1,33,2016,"November",46,11,2,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",84.15,0,1,"Canceled","2016-10-30"
"8866","City Hotel",1,16,2017,"March",11,17,1,2,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",75,0,0,"Canceled","2017-03-06"
"8867","Resort Hotel",0,132,2016,"May",21,17,2,7,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",58.2,0,0,"Check-Out","2016-05-26"
"8868","Resort Hotel",0,5,2017,"May",18,3,0,2,1,0,0,"BB","PRT","Corporate","Corporate",1,0,1,"A","A",0,"No Deposit","NULL","154",0,"Transient",45,0,0,"Check-Out","2017-05-05"
"8869","City Hotel",0,1,2017,"May",21,26,0,2,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"B","B",1,"No Deposit","14","NULL",0,"Transient",179.5,0,0,"Check-Out","2017-05-28"
"8870","Resort Hotel",0,45,2017,"March",11,18,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","314","NULL",0,"Transient",50,0,0,"Check-Out","2017-03-25"
"8871","City Hotel",0,49,2017,"February",6,7,0,4,3,0,0,"BB","ARG","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",96.99,0,1,"Check-Out","2017-02-11"
"8872","Resort Hotel",0,94,2015,"July",29,18,2,5,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","D",0,"No Deposit","250","NULL",0,"Transient",115,0,1,"Check-Out","2015-07-25"
"8873","Resort Hotel",0,16,2016,"October",44,27,0,3,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",2,"No Deposit","NULL","317",0,"Transient-Party",63,0,0,"Check-Out","2016-10-30"
"8874","Resort Hotel",0,1,2016,"November",46,8,0,2,1,0,0,"BB","NULL","Corporate","Corporate",0,0,5,"A","C",0,"No Deposit","NULL","103",0,"Transient",30,0,0,"Check-Out","2016-11-10"
"8875","City Hotel",0,47,2015,"November",45,7,2,2,2,0,0,"BB","FRA","Offline TA/TO","TA/TO",0,0,0,"D","A",0,"No Deposit","28","NULL",0,"Transient",60,0,1,"Check-Out","2015-11-11"
"8876","City Hotel",1,36,2016,"January",5,28,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",87.3,0,0,"Canceled","2015-12-23"
"8877","City Hotel",1,37,2017,"May",22,29,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9","NULL",0,"Transient",215,0,1,"Canceled","2017-05-17"
"8878","Resort Hotel",0,55,2016,"July",30,21,0,3,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",172,0,1,"Check-Out","2016-07-24"
"8879","City Hotel",1,41,2016,"August",32,4,1,3,2,2,0,"BB","BRA","Direct","Direct",0,0,0,"E","E",0,"No Deposit","14","NULL",0,"Transient",183.3,0,0,"Canceled","2016-07-01"
"8880","City Hotel",0,28,2016,"July",27,2,2,3,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","B",0,"No Deposit","9","NULL",0,"Transient",130.66,0,1,"Check-Out","2016-07-07"
"8881","City Hotel",1,66,2016,"September",37,9,0,2,3,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",168.3,0,0,"Canceled","2016-08-08"
"8882","City Hotel",1,86,2016,"January",4,22,0,1,1,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","29","NULL",35,"Transient",75,0,0,"Canceled","2015-12-02"
"8883","City Hotel",0,99,2017,"August",34,21,1,2,3,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","9","NULL",0,"Transient",195,0,2,"Check-Out","2017-08-24"
"8884","City Hotel",1,70,2017,"March",10,6,1,5,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",57.6,0,0,"Canceled","2016-12-26"
"8885","City Hotel",0,31,2016,"September",38,16,1,2,1,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","6","NULL",0,"Transient-Party",70,0,0,"Check-Out","2016-09-19"
"8886","City Hotel",0,71,2017,"August",31,3,2,3,2,0,0,"SC","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",130,0,1,"Check-Out","2017-08-08"
"8887","City Hotel",1,297,2015,"August",33,10,1,1,2,0,0,"BB","PRT","Groups","TA/TO",0,1,0,"A","A",0,"Non Refund","1","NULL",0,"Transient-Party",62,0,0,"Canceled","2015-07-02"
"8888","City Hotel",0,22,2015,"September",38,17,1,3,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Contract",109.25,0,3,"Check-Out","2015-09-21"
"8889","City Hotel",1,32,2015,"November",47,20,0,2,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,1,0,"A","A",0,"No Deposit","119","NULL",0,"Transient-Party",73,0,0,"Canceled","2015-11-19"
"8890","Resort Hotel",0,113,2016,"July",31,26,2,5,2,0,0,"BB","USA","Direct","Direct",0,0,0,"E","E",0,"No Deposit","250","NULL",0,"Transient",193.8,0,2,"Check-Out","2016-08-02"
"8891","City Hotel",1,132,2015,"July",30,23,1,3,2,0,0,"HB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",85,0,0,"Canceled","2015-06-30"
"8892","Resort Hotel",0,364,2016,"October",42,12,1,4,2,0,0,"BB","POL","Groups","Corporate",0,0,0,"A","D",1,"No Deposit","NULL","223",0,"Transient-Party",66,0,0,"Check-Out","2016-10-17"
"8893","Resort Hotel",0,211,2016,"May",20,14,1,1,2,0,0,"HB","DEU","Groups","TA/TO",0,0,0,"A","E",0,"No Deposit","298","NULL",0,"Transient-Party",85,0,0,"Check-Out","2016-05-16"
"8894","City Hotel",0,0,2015,"August",35,29,2,1,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"A","D",0,"No Deposit","NULL","NULL",0,"Transient",121,0,1,"Check-Out","2015-09-01"
"8895","City Hotel",0,190,2016,"December",53,28,0,4,2,0,0,"BB","DEU","Direct","Direct",0,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",167.8,0,1,"Check-Out","2017-01-01"
"8896","City Hotel",1,104,2016,"April",14,2,2,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","8","NULL",0,"Transient",82.45,0,2,"Canceled","2015-12-22"
"8897","Resort Hotel",1,330,2017,"June",23,10,2,5,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240","NULL",0,"Transient",74.25,0,1,"Canceled","2017-04-08"
"8898","City Hotel",1,123,2017,"July",30,24,1,4,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",145.7,0,0,"Canceled","2017-03-29"
"8899","City Hotel",1,30,2017,"February",6,9,1,3,1,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.1,0,1,"Canceled","2017-01-11"
"8900","City Hotel",0,204,2017,"April",17,23,2,2,2,2,0,"BB","CHE","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9","NULL",0,"Transient",210,0,4,"Check-Out","2017-04-27"
"8901","City Hotel",1,277,2016,"November",46,7,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"Non Refund","NULL","NULL",0,"Transient",100,0,0,"Canceled","2016-04-04"
"8902","City Hotel",0,14,2016,"September",38,14,1,4,3,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","7","NULL",0,"Transient",153.38,0,1,"Check-Out","2016-09-19"
"8903","City Hotel",0,2,2016,"October",42,11,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",169,1,2,"Check-Out","2016-10-12"
"8904","City Hotel",1,1,2016,"February",10,28,2,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","134","NULL",0,"Transient-Party",60,0,0,"Canceled","2016-02-27"
"8905","Resort Hotel",0,0,2016,"October",42,15,0,0,2,0,0,"BB","USA","Direct","Direct",1,0,0,"D","D",0,"No Deposit","NULL","NULL",0,"Transient",0,0,0,"Check-Out","2016-10-15"
"8906","Resort Hotel",1,321,2017,"June",22,1,4,10,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240","NULL",0,"Transient",143,0,0,"Canceled","2017-05-14"
"8907","City Hotel",0,2,2015,"August",33,15,2,1,1,0,0,"HB","ITA","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","17","NULL",0,"Transient-Party",72.5,0,0,"Check-Out","2015-08-18"
"8908","City Hotel",0,13,2017,"July",29,22,2,2,3,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",199.5,0,1,"Check-Out","2017-07-26"
"8909","Resort Hotel",0,108,2016,"February",8,20,4,10,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","115","NULL",0,"Transient-Party",63.9,0,1,"Check-Out","2016-03-05"
"8910","Resort Hotel",0,1,2017,"March",11,15,0,1,1,0,0,"BB","PRT","Corporate","Corporate",0,1,27,"A","D",0,"No Deposit","NULL","204",0,"Transient",35,0,1,"Check-Out","2017-03-16"
"8911","City Hotel",0,12,2017,"January",5,31,0,2,2,0,0,"BB","CHN","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","138","NULL",0,"Transient",89,0,0,"Check-Out","2017-02-02"
"8912","City Hotel",0,64,2015,"July",31,28,2,5,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","27","NULL",0,"Transient",88.4,0,1,"Check-Out","2015-08-04"
