"artist_name","track_name","album_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"Johann Sebastian Bach","The Well-Tempered Clavier, Book 1: Fugue No. 6 in D Minor, BWV 851/2","J.S. Bach: Das Wohltemperierte Klavier (The Well-Tempered Clavier), Volume 1",0.331,0.334,1,-21.221,1,0.0333,0.957,0.114,0.0682,0.768,137.373,124733
"Timbalada","José De Maria","Mãe De Samba",0.718,0.919,10,-7.851,0,0.172,0.4,0.135,0.322,0.677,119.309,214400
"Ludwig van Beethoven","Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile","Milestones of a Piano Legend: Elly Ney, Vol. 1",0.266,0.139,0,-22.724,1,0.0341,0.948,0.908,0.173,0.143,77.991,1150026
"Johann Sebastian Bach","Sonata No.2 in E flat major, BWV 1031 - For Flute and Harp: 2. Siciliano","<U+96C6><U+4E2D><U+3067><U+304D><U+308B><U+30D0><U+30C3><U+30CF>",0.269,0.0884,7,-23.57,0,0.0467,0.992,0.854,0.112,0.259,101.563,137880
"Mother Nature Sound FX","Dripping Rain","! ! ! ! ! Influence ! ! ! ! !",0.361,0.983,2,-30.487,1,0.0343,0.789,0.91,0.866,0.00554,75.874,102896
"Johann Sebastian Bach","Flute Partita in A Minor, BWV 1013 (Arr. M. Nakura for Vibraphone): III. Sarabande","Bach Beat: A Marimbist as Pointillist",0.427,0.0173,9,-24.898,0,0.0589,0.992,0.741,0.0639,0.322,111.81,171453
"Hot Since 82","Street Lights","8-track",0.758,0.646,2,-10.321,1,0.0409,3.22e-05,0.873,0.0459,0.383,123.012,336970
"Frédéric Chopin","Chopin: Waltz No. 7 in C-Sharp Minor, Op. 64 No. 2","Chopin: Piano Works",0.325,0.0559,1,-28.499,0,0.0389,0.991,0.862,0.0918,0.182,130.923,216800
"Divididos","Sábado","Divididos",0.825,0.729,9,-8.239,1,0.059,0.01,0.146,0.182,0.681,100.286,256533
"Frédéric Chopin","Nocturne No. 2 in F-Sharp Minor, Op. 48","Chopin: 4 Ballades, 4 Impromptus, 24 Preludes, Op. 28, 20 Nocturnes",0.362,0.0103,1,-32.386,1,0.0376,0.992,0.924,0.073,0.126,70.856,422426
"Pyotr Ilyich Tchaikovsky","Swan Lake, Op.20, TH.12 / Act 2: No.13c Danse des cygnes: Valse","Tchaikovsky: Swan Lake; The Nutcracker; The Sleeping Beauty",0.253,0.0289,9,-26.01,1,0.0327,0.972,0.883,0.118,0.215,92.293,102333
"Belle & Sebastian","Judy Is A Dick Slap","Push Barman To Open Old Wounds",0.307,0.807,4,-8.496,1,0.046,0.00194,0.872,0.106,0.0835,169.73,245546
"Miranda Lambert","Platinum - Commentary","Platinum Spotify Commentary",0.73,0.2,6,-14.312,1,0.944,0.805,0,0.136,0.831,119.683,34240
"Ludwig van Beethoven","Piano Sonata No.12 In A Flat, Op.26: 2. Scherzo (Allegro molto)","Colours of Beethoven",0.573,0.107,8,-21.778,1,0.0473,0.995,0.924,0.187,0.555,135.024,172093
"Adele","Chasing Pavements","19",0.616,0.47,5,-6.092,0,0.0253,0.291,0,0.111,0.325,80.03,210506
"Miles Davis","Donna - Alternate Take","Take Off: The Complete Blue Note Albums",0.405,0.499,5,-7.564,0,0.0332,0.574,0,0.0906,0.821,166.517,191440
"Antonín Dvorák","Terzetto in C Major, Op. 74 , B. 148: II. Larghetto","The Auryn Series, Vol. 32",0.112,0.0408,4,-25.487,1,0.0492,0.982,0.565,0.122,0.0398,172.942,334013
"Johann Sebastian Bach","St. Matthew Passion, BWV 244 - Part Two: No.42 Aria (Bass): ""Gebt mir meinen Jesum wieder""","Bach 333: Great Bach Singers",0.53,0.169,7,-21.348,1,0.043,0.957,4.3e-05,0.124,0.607,89.132,182280
"Ludwig van Beethoven","24 Variations on ""Venni Amore"" in D Major, WoO 65: Variation XVIII","Summer Classical: Beethoven",0.545,0.0121,2,-25.642,1,0.0737,0.994,0.903,0.108,0.9,137.922,48840
"Mother Nature Sound FX","Birdsong","! / .- landscape -. \ !",0.34,0.994,6,-24.196,0,0.067,0.794,0.62,0.629,1e-05,107.984,59219
"Pyotr Ilyich Tchaikovsky","Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 16, Apotheosis","Tchaikovsky: The Nutcracker, Op. 71",0.242,0.125,10,-19.94,1,0.0437,0.931,0.834,0.154,0.488,133.426,99293
"Mother Nature Sound FX","Playing in the Rain","Natural View",0.745,0.573,4,-13.503,0,0.0528,0.00258,0.872,0.0403,0.15,109.828,183000
"Ludwig van Beethoven","Symphony No.9 in D minor, Op.125 - ""Choral"": 4. Presto - ""O Freunde nicht diese Töne"" -","John Eliot Gardiner conducts Beethoven",0.234,0.305,2,-15.765,1,0.0623,0.941,0.135,0.0551,0.0919,81.525,954560
"Mother Nature Sound FX","Seafoam & Jellyfish","Spa Rain Sounds for Sleep",0.151,0.0233,7,-45.362,0,0.0537,0.353,0.902,0.112,0.112,106.044,152000
"Mother Nature Sound FX","A Calm Day","Meditation and Relaxation - Asian Zen Spa and Massage",0.344,0.257,3,-22.514,0,0.0388,0.99,0.92,0.0965,0.0547,104.392,351549
"Wolfgang Amadeus Mozart","Minuet in G Major, K.15y","Mozart Forever",0.348,0.349,6,-18.89,1,0.0588,0.707,0,0.111,0.678,85.081,55400
"Jamiroquai","Hooked Up - Remastered","Emergency on Planet Earth",0.834,0.884,8,-6.201,1,0.0388,0.405,0.872,0.109,0.975,117.875,276120
"Johann Sebastian Bach","Nun freut euch, lieben Christen g'mein, Chorale Prelude BWV 734 (Transcr. Wilhelm Kempff)","Work From Home With Bach",0.382,0.259,7,-22.251,1,0.0295,0.974,0.927,0.127,0.769,84.967,111133
"Ludwig van Beethoven","Piano Sonata No. 28 in A Major, Op. 101: II. Langsam und sehnsuchtsvoll (Adagio, ma non troppo, con affetto)","Beethoven Piano Sonatas, Vol. 8 - Appassionata",0.368,0.00211,0,-39.368,1,0.0566,0.995,0.922,0.174,0.0737,70.574,140242
"Camille Saint-Saëns","Peter and the Wolf, A Musical Tale for Children, Op.67","PETER UND DER WOLF,+",0.38,0.0753,8,-23.827,1,0.124,0.941,0.0119,0.401,0.164,66.513,1447466
"Björk","I See Who You Are","Volta",0.406,0.215,0,-11.233,0,0.0308,0.805,0.000431,0.121,0.147,104.133,247226
"Imagine Dragons","Bleeding Out","Night Visions",0.299,0.754,5,-4.078,0,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,221053
"Sergei Rachmaninoff","Fourteen Songs, Op.34: 4. Veter perelyotny","Rachmaninov: The Songs",0.272,0.104,0,-20.621,1,0.0489,0.992,0.00131,0.0589,0.0584,90.649,194506
"American Authors","Think About It","Oh, What A Life",0.575,0.874,6,-4.425,1,0.0361,0.00147,3.02e-05,0.187,0.689,99.98,184120
"Rush","Second Nature","Hold Your Fire",0.62,0.783,6,-7.926,1,0.0348,0.0846,0.0164,0.0891,0.302,120.054,276373
"Frédéric Chopin","12 Etudes, Op. 25: No. 21 in G-Flat Major, Op. 25, No. 9, ""Butterfly's Wings""","Chopin: The Complete Works, Vol. 7, ""A Few Exercises""",0.463,0.285,1,-20.41,1,0.045,0.989,0.867,0.162,0.849,102.769,63920
"Mother Nature Sound FX","Cool Breeze","Powerful Sounds of Nature | Instant Relaxation",0.339,0.435,5,-17.17,0,0.0401,0.616,0.986,0.352,0.114,119.986,101000
"Johann Sebastian Bach","Das Wohltemperierte Klavier: Book 2, BWV 870-893: 2. Fugue In D Minor BWV 875","Bach Para Trabalhar",0.211,0.116,2,-25.679,0,0.0363,0.991,0.923,0.108,0.5,135.292,108213
"ABBA","Put On Your White Sombrero","Super Trouper",0.464,0.603,0,-7.725,1,0.0281,0.62,0.00063,0.312,0.594,81.668,272493
"Johann Sebastian Bach","Partita for Lute in C minor, BWV 997 - arr. Guitar Segovia, transposed to A minor: Gigue","<U+590F><U+306B><U+8074><U+304D><U+305F><U+3044><U+30D0><U+30C3><U+30CF>",0.668,0.145,9,-19.023,0,0.0611,0.986,0.892,0.104,0.786,111.731,165000
"Frédéric Chopin","Waltz No.4 in F, Op.34 No.3: Vivace","Chopin-17 valses-Vasary",0.288,0.144,5,-19.741,1,0.038,0.991,0.874,0.0778,0.26,82.477,133733
"Johann Sebastian Bach","Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in F sharp major BWV 858","Bach: A Musical Landscape",0.431,0.222,6,-22.774,1,0.0457,0.994,0.891,0.0956,0.776,132.005,133026
"Wolfgang Amadeus Mozart","Adagio in E Major for Violin and Orchestra, K. 261","#1 Mozart",0.202,0.0769,4,-21.255,1,0.0456,0.971,0.602,0.117,0.0716,94.894,504133
"Ludwig van Beethoven","33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation VII (Un poco più allegro)","The Art of Beethoven",0.161,0.249,0,-18.926,1,0.0368,0.979,0.935,0.14,0.52,183.163,65466
"Ludwig van Beethoven","11 Bagatelles, Op.119: 5. Risoluto","Beethoven - Harmony",0.584,0.077,5,-21.798,0,0.0695,0.995,0.756,0.187,0.393,83.885,67000
"Mother Nature Sound FX","Asleep","Soothing Recordings for Spa & Relaxation",0.221,0.174,0,-20.788,1,0.0431,0.749,0.959,0.5,0.038,74.021,138939
"Frédéric Chopin","Scherzo No. 2 in B-Flat Minor, Op. 31: Presto - Sostenuto","Chopin Klavierwerke (Box)",0.324,0.0473,1,-20.799,1,0.0506,0.99,0.913,0.101,0.0744,71.395,657213
"Frédéric Chopin","Cantabile In B Flat","Chopin Autumn Vibes",0.414,0.0029,10,-41.444,1,0.0582,0.995,0.901,0.085,0.422,112.196,65160
"Wolfgang Amadeus Mozart","Six German Dances, K.600: No.1 in C","Mozart The Artist",0.611,0.174,0,-11.085,1,0.0437,0.982,0.955,0.456,0.611,133.157,111000
"Frédéric Chopin","Chopin: Mazurka No. 31 in A-Flat Major, Op. 50 No. 2","Chopin : Nocturnes & Mazurkas",0.457,0.138,8,-17.851,1,0.0468,0.995,0.86,0.229,0.302,75.014,147840
"Empire of the Sun","Alive - Commentary","Ice On The Dune (Track By Track)",0.492,0.628,5,-6.629,1,0.0886,0.283,0,0.073,0.42,119.649,156419
"Fleetwood Mac","In the Back of My Mind","Behind the Mask",0.449,0.592,2,-13.424,1,0.0342,0.254,0.319,0.272,0.217,156.572,422693
"Wolfgang Amadeus Mozart","Violin Sonata No. 25 in F Major, K. 377: I. Allegro","Mozart: Complete Sonatas for Piano & Violin",0.405,0.176,5,-18.57,1,0.0369,0.978,0.774,0.0988,0.715,168.883,250440
"Pyotr Ilyich Tchaikovsky","The Seasons, 12 characteristic pieces for solo piano, Op. 37b: VIII. Harvest (August)","Tchaikovsky: Grande Sonate & The Seasons",0.396,0.142,11,-21.523,0,0.0391,0.99,0.855,0.0772,0.145,130.492,189066
"Ludwig van Beethoven","Opferlied, WoO 126 (1798)","Beethoven 2020 – Lieder & Partsongs",0.349,0.0576,2,-21.779,1,0.0379,0.99,0.00023,0.0701,0.16,115.254,181000
"Pyotr Ilyich Tchaikovsky","Don Juan, Op. 20","Tchaikovsky: Symphony No. 5 - Strauss: Don Juan",0.133,0.0664,11,-24.774,0,0.0348,0.797,0.173,0.354,0.0369,92.949,1054400
"Johann Sebastian Bach","Ach lieben Christen, seid getrost, BWV 256","Bach Winter Nights",0.34,0.114,0,-19.746,1,0.0384,0.994,3.74e-06,0.0754,0.257,83.786,56280
"Wolfgang Amadeus Mozart","Divertimento No.15 in B Flat Major, K.287: Variation II","Trabaja Desde Casa Con Mozart",0.408,0.114,0,-21.701,1,0.0478,0.868,0.318,0.179,0.491,58.945,65840
"Wolfgang Amadeus Mozart","Mozart: Don Giovanni, K 527, Act I Scene XIX: Bisogna aver coraggio (Donna Elvira, Don Ottavio, Donna Anna, Leporello, Don Giovanni)","Mozart: Don Giovanni",0.336,0.0787,5,-19.885,1,0.0627,0.979,0,0.145,0.193,80.532,256720
"Ludwig van Beethoven","12 Variations on ""Ein Mädchen oder Weibchen"" for Cello and Piano, Op. 66: Variation I","Eternal Classical: Beethoven",0.425,0.0796,0,-30.064,1,0.0458,0.992,0.948,0.114,0.852,128.403,35040
"Johann Sebastian Bach","Mass in B Minor, BWV 232: No. 6. Gloria - Laudamus te","Bach at Christmas",0.24,0.183,9,-17.494,1,0.0509,0.992,0.00102,0.261,0.237,93.496,319253
"Mother Nature Sound FX","Blades of Grass","30 Powerful Melodies for a Soothing Sleep",0.0841,0.0136,3,-37.249,1,0.0365,0.964,0.969,0.111,0.0554,85.196,151000
"Relaxmycat","Take a Break","Calming Sounds for Sleeping Cats",0.101,0.0154,0,-34.408,1,0.0444,0.995,0.915,0.082,0.0349,75.556,110649
"John Lennon","Old Dirt Road - Remastered 2010","Walls And Bridges",0.348,0.386,0,-12.67,1,0.0279,0.901,0.15,0.147,0.187,145.299,253706
"Silvio Rodríguez","El Mayor","Días y Flores",0.647,0.301,2,-14.311,1,0.0804,0.7,2.04e-06,0.106,0.569,126.798,213839
"Johann Sebastian Bach","St Mark Passion: 41. Chorale: Man hat dich sehr hart verhohnet","Bach Eternal",0.125,0.0222,4,-29.932,1,0.0436,0.986,0.000954,0.13,0.102,168.281,78466
"Wolfgang Amadeus Mozart","Piano Sonata No. 16 in B-Flat Major, K. 570: III. Allegretto","Focus with Mozart",0.594,0.142,10,-23.017,1,0.0673,0.995,0.905,0.0799,0.758,134.409,224000
"Johann Sebastian Bach","Suite in E Minor, BWV 996 - Arr. for Guitar: 2. Allemande","Discover Bach",0.412,0.3,4,-20.077,0,0.0573,0.974,0.894,0.146,0.754,127.425,150386
"Ludwig van Beethoven","Symphony No. 9 in D Minor, Op. 125 ""Choral"": 1. Allegro ma non troppo, un poco maestoso","Beethoven: Overtures, Symphonies, Missa solemnis",0.207,0.192,7,-17.467,0,0.0372,0.975,0.896,0.127,0.0665,146.71,994638
"Johann Sebastian Bach","French Suite No.3 in B minor, BWV 814: 1. Allemande","Bach for the day",0.33,0.103,11,-29.365,0,0.0512,0.993,0.888,0.145,0.38,132.12,184093
"Johann Sebastian Bach","Violin Concerto No.2 in E, BWV 1042: 3. Allegro assai","Bach: A Life of Music",0.37,0.155,4,-19.761,1,0.0643,0.965,0.454,0.156,0.749,172.948,183000
"Vision Divine","Forever Young","Vision Divine",0.342,0.957,11,-6.744,1,0.0612,0.000424,0,0.0438,0.486,169.93,302066
"Ludwig van Beethoven","Thirty-three Variations on a Waltz by Diabelli, Op. 120: Variation 17","Piano Variations, Vol. 2 (Beethoven)",0.389,0.194,0,-21.281,1,0.034,0.969,0.908,0.157,0.335,64.863,60826
"Frédéric Chopin","Nocturne No.21 in C minor, Op.posth.","Ontdek Chopin",0.289,0.0294,5,-27.065,0,0.0442,0.994,0.888,0.208,0.0979,134.756,193573
"Johann Sebastian Bach","Johannes Passion, BWV 245, Pt. 1: Chorale. ""O große Lieb'""","Quintessence J.S. Bach: Matthäus Passion, Johannes Passion",0.228,0.158,7,-18.195,0,0.0388,0.993,0.872,0.128,0.0671,118.019,53293
"Yann Tiersen","Dispute","Die fabelhafte Welt der Amelie (Das Original-Hörspiel zum Film)",0.47,0.0208,0,-17.92,0,0.0637,0.988,0.0996,0.0999,0.0749,130.628,255200
"Wolfgang Amadeus Mozart","Piano Sonata No. 3 in B-Flat Major, K. 281: 1. Allegro","Mozart - Great Recordings",0.437,0.026,10,-30.278,1,0.042,0.994,0.898,0.0798,0.589,72.975,370216
"Oasis","Cigarettes & Alcohol","Time Flies… (1994 - 2009)",0.3,0.865,2,-2.473,1,0.0497,3.26e-05,0.055,0.162,0.466,114.661,289373
"Eminem","In Too Deep","Music To Be Murdered By",0.726,0.766,10,-5.839,0,0.201,0.0378,0,0.198,0.614,88.923,194703
"Tiësto","Rejected","Magik Two Mixed by DJ Tiësto (The Story of the Fall)",0.681,0.958,0,-7.424,1,0.043,0.00116,0.855,0.116,0.425,137.29,265693
"Frédéric Chopin","12 Etudes, Op.25: No.9 In G Flat ""Butterfly Wings""","Relaxing with Chopin",0.45,0.415,6,-18.081,1,0.0576,0.981,0.878,0.18,0.232,112.871,61929
"Wolfgang Amadeus Mozart","Piano Sonata No. 8 in A Minor, K. 310: III. Presto","Mozart: Complete Solo Piano Works",0.43,0.0724,9,-21.096,0,0.0349,0.99,0.883,0.094,0.514,102.156,180360
"Metallica","Wasting My Hate","Load",0.521,0.921,8,-5.73,1,0.0421,9.49e-05,0.0283,0.127,0.506,81.476,237240
"Johann Sebastian Bach","Partita For Violin Solo No.2 In D Minor, BWV 1004 - Guitar Transcription by Pepe Romero (1944-): 1. Allemande","Bach For The Afternoon",0.24,0.0874,5,-31.694,1,0.0486,0.994,0.892,0.109,0.712,145.525,230266
"Johann Sebastian Bach","Mass in G Minor, BWV 235: VI. Cum Sancto Spiritu","J.S. Bach: Ein feste Burg",0.308,0.34,6,-16.531,0,0.0353,0.976,0.962,0.22,0.373,98.118,263613
"Belle & Sebastian","Dog On Wheels","Push Barman To Open Old Wounds",0.532,0.47,5,-7.996,0,0.0398,0.14,0.000222,0.162,0.573,89.72,191506
"Camilo Sesto","Eres Mi Perdición","Alma",0.318,0.552,4,-4.645,1,0.0291,0.764,0,0.144,0.0949,148.336,298093
"Pyotr Ilyich Tchaikovsky","The Sleeping Beauty, Op. 66: Coda","Tchaikovsky: Sleeping Beauty (The) (Complete Ballet)",0.342,0.301,2,-15.301,1,0.041,0.972,0.756,0.0603,0.402,90.379,113000
"The Cranberries","Never Grow Old","Wake Up And Smell The Coffee",0.526,0.434,8,-11.012,1,0.0243,0.314,0.0285,0.105,0.27,97.014,155826
"Lady Gaga","G.U.Y.","ARTPOP",0.616,0.919,5,-3.468,0,0.0401,0.0141,0,0.117,0.572,110.008,232666
"Fito Paez","Variaciones Páez","Camino Sinuoso (Banda Sonora Original de la Película)",0.532,0.0152,7,-24.433,1,0.0999,0.993,0.95,0.101,0.54,127.303,188940
"Sergei Rachmaninoff","10 Preludes, Op. 23: No. 7 in C Minor: Allegro","Ashkenazy Plays Rachmaninov",0.194,0.102,5,-22.921,0,0.0305,0.986,0.837,0.227,0.0729,86.792,147293
"Johann Sebastian Bach","Goldberg Variations, BWV 988: Variatio 2. a 1 Clav.","Bach: Goldberg Variations, BWV 988",0.246,0.321,6,-23.611,1,0.0314,0.198,5.56e-05,0.315,0.966,167.477,72013
"The Cure","Inbetween Days (Bestival Live 2011)","Bestival Live 2011",0.583,0.888,9,-6.25,1,0.0521,0.0252,0.106,0.706,0.481,144.981,178783
"Johann Sebastian Bach","Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 30 Quodlibet a 1 Clav.","The World of Bach",0.532,0.3,7,-15.768,1,0.0526,0.977,0.822,0.105,0.896,80.787,100160
"Bob Marley & The Wailers","One Love","Simmer Down at Studio One",0.68,0.584,10,-9.515,1,0.197,0.893,0.0111,0.124,0.96,122.549,201000
"Bad Bunny","BENDICIONES","LAS QUE NO IBAN A SALIR",0.828,0.581,11,-9.909,1,0.0725,0.0378,0,0.103,0.843,143.995,155060
"Johann Sebastian Bach","Harpsichord Concerto No. 2 in E Major, BWV 1053 (Arr. K. Debretzeni for Violin & Orchestra): I. Allegro","J.S. Bach: Concertos",0.508,0.352,1,-12.548,1,0.0375,0.856,5.47e-05,0.107,0.816,93.771,463386
"Ludwig van Beethoven","Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""À Thérèse"": I. Adagio cantabile - Allegro ma non troppo","Beethoven: Complete Piano Sonatas",0.377,0.0165,6,-28.403,1,0.0517,0.991,0.924,0.121,0.138,127.492,439426
"Sergei Rachmaninoff","Variations on a Theme of Chopin: Variation 5: Meno mosso","Rachmaninov: Piano Sonata No.1 / Chopin Variations",0.355,0.0219,0,-28.33,0,0.0374,0.996,0.927,0.116,0.166,79.249,30106
"Johann Sebastian Bach","Orchestral Suite No. 1 in C Major, BWV 1066: I. Overture","Bach Famous Pieces",0.286,0.264,0,-18.268,1,0.0364,0.965,0.919,0.165,0.526,101.236,404800
"Wolfgang Amadeus Mozart","String Quartet in G Major, K. 387 ""Spring"": III. Andante cantabile","Mozart: String Quartets",0.153,0.0403,7,-24.434,1,0.0435,0.919,0.126,0.14,0.0683,88.696,426466
"Frédéric Chopin","<U+30B7><U+30E7><U+30D1><U+30F3>: <U+30EF><U+30EB><U+30C4><U+7B2C>3<U+756A> <U+30A4><U+77ED><U+8ABF> Op. 34 No.2 [<U+30D1><U+30D6><U+30ED>·<U+30C7>·<U+30B5><U+30E9><U+30B5><U+30FC><U+30C6><U+7DE8><U+66F2>]","<U+30F4><U+30A1><U+30A4><U+30AA><U+30EA><U+30CB><U+30B9><U+30C8><U+305F><U+3061><U+304C><U+611B><U+3057><U+305F><U+30B7><U+30E7><U+30D1><U+30F3> -<U+30F4><U+30A1><U+30A4><U+30AA><U+30EA><U+30F3><U+3068><U+30D4><U+30A2><U+30CE><U+306E><U+305F><U+3081><U+306E><U+30B7><U+30E7><U+30D1><U+30F3><U+7DE8><U+66F2><U+96C6>-",0.162,0.0692,9,-22.965,0,0.0583,0.988,0.557,0.105,0.089,66.415,346040
"Mother Nature Sound FX","Tropical Storm in the Jungle","! ! ! ! ! Healing ! ! ! ! !",0.0997,0.96,10,-13.649,0,0.0763,0.219,0.765,0.33,0.00704,83.218,266422
"Hot Chip","I Feel Better","One Life Stand",0.598,0.672,0,-5.291,0,0.0438,0.0134,0,0.106,0.338,125.086,280286
"Hans Zimmer","Cube Dungeon","Skylanders: Spyro's Adventure (Original Game Soundtrack)",0.655,0.899,7,-10.824,1,0.0301,0.176,0.813,0.0845,0.789,130.033,107386
"Soft Jazz Relaxation","Jailhouse Jazz","Soft Jazz Relaxation",0.646,0.591,2,-13.104,1,0.0368,0.302,0.819,0.0524,0.402,110.012,322899
"Ludwig van Beethoven","Symphony No. 6 in F Major, Op. 68: II. Andante molto mosso","Quintessence Beethoven: Complete Symphonies",0.185,0.0592,10,-23.857,1,0.0369,0.958,0.854,0.108,0.103,137.389,760826
"Sergei Rachmaninoff","Variations On A Theme Of Chopin, Op.22: Variation 22. Maestoso – Tempo I","Rachmaninov - Piano",0.337,0.0899,0,-24.103,1,0.0403,0.994,0.904,0.139,0.112,116.791,252586
"Aerosmith","Janie's Got A Gun - Live Version","A Little South Of Sanity",0.527,0.822,5,-5.953,1,0.0438,0.0412,1.48e-05,0.972,0.304,112.692,307200
"Lynyrd Skynyrd","That Ain't My America","Skynyrd Nation",0.398,0.863,6,-4.57,1,0.0363,0.0109,0.00281,0.297,0.502,163.038,224773
"Hans Zimmer","A Monumental Feat","Seven Worlds One Planet (Original Television Soundtrack)",0.217,0.311,0,-12.596,0,0.0327,0.825,0.833,0.116,0.0394,88.454,146506
"Ludwig van Beethoven","11 Bagatelles, Op.119: 8. Moderato cantabile","Amazing Beethoven",0.519,0.00357,0,-33.624,1,0.0811,0.995,0.935,0.105,0.172,76.8,126000
"Mother Nature Sound FX","Calm Down","30 Sounds for Spa and Yoga",0.293,0.253,9,-15.763,1,0.0433,0.877,0.964,0.0702,0.0329,119.965,105000
"Mother Nature Sound FX","Ambience in the Valley","Soft Native Birdsong Field Recordings",0.132,0.616,4,-18.564,1,0.0937,0.557,0.14,0.673,0.209,85.024,219746
"Antonín Dvorák","Kate and the Devil, Op. 112, B. 201, Act I, Scene 3: Valse","Dvorák: Kate and the Devil",0.314,0.188,8,-19.26,1,0.0339,0.742,0.59,0.277,0.289,84.75,98400
"Morat","Mi Nuevo Vicio","Sobre El Amor Y Sus Efectos Secundarios",0.665,0.804,9,-4.908,1,0.0343,0.277,0,0.182,0.889,143.956,237360
"Johann Sebastian Bach","Aria: Erbarme dich (St Matthew Passion BWV 244)","Relaxing Piano - Mozart and Bach",0.418,0.06,4,-24.259,0,0.0433,0.993,0.908,0.115,0.109,113.682,356360
"Neil Young","Sleeps with Angels","Sleeps with Angels",0.55,0.483,4,-14.89,1,0.0349,0.41,0.356,0.62,0.527,124.341,165706
"Pinkfong","Baby Shark - Vocal Remix","Pinkfong Presents: The Best of Baby Shark, Pt. 2",0.884,0.621,7,-7.045,1,0.328,0.507,0,0.0483,0.755,115.037,83804
"The Rolling Stones","I Can’t Turn You Loose - Live","Sticky Fingers Live At The Fonda Theatre",0.407,0.966,0,-2.822,1,0.0594,0.024,0.0525,0.947,0.53,141.578,324666
"Frédéric Chopin","Waltz No. 2 in A-Flat Major, Op. 34, No. 1, ""Grande Valse brillante""","The Great Chopin Performances",0.391,0.171,8,-16.212,1,0.0381,0.994,0.855,0.767,0.0999,113.129,311560
"Easy Listening Jazz","Lonely Backdrop for Relaxing at Home","Wellness, Tenor Saxophone",0.671,0.238,9,-12.42,0,0.251,0.985,0.596,0.0938,0.443,146.037,125016
"Bon Jovi","Learn To Love","The Circle",0.48,0.605,0,-6.745,1,0.0285,0.000157,0,0.121,0.175,110.057,279640
"Relaxmycat","Windy Waves","100 Calming Music Tracks for Cats",0.236,0.00195,0,-39.622,1,0.0349,0.996,0.832,0.0731,0.307,74.116,102688
"Vicente Fernández","Arnulfo Gonzalez","Vicente Fernández Y Sus Corridos Consentidos",0.531,0.431,4,-6.33,1,0.0322,0.802,0,0.258,0.806,90.255,173586
"Wolfgang Amadeus Mozart","12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: Variation 8","The Magic of Mozart",0.549,0.0479,2,-28.681,0,0.0516,0.994,0.916,0.0851,0.525,94.699,44026
"Mother Nature Sound FX","Ambient Nest","! ! ! ! ! Calm Natural Countryside Playlist ! ! ! ! !",0.237,0.383,9,-22.905,0,0.0657,0.606,0.00328,0.39,0.109,134.088,187351
"Sergei Rachmaninoff","Rachmaninov: Trio élégiaque in D Minor, Op. 9: II. Quasi variazione","Rachmaninov : Piano Trio No.2",0.161,0.0169,5,-27.34,1,0.0504,0.97,0.653,0.0542,0.0369,76.694,1434853
